project_id,type,category,visible_sector,recommended_for_research,umbrella_project,year,donor,funding_agencies,implementing_agencies,title,description,status,flow,flow_class,intent,crs_sector_code,crs_sector_name,sources,sources_count,donor_agencies,donor_agencies_count,recipient_agencies,recipient_agencies_count,amount,currency,deflators_used,exchange_rates_used,usd_defl,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_condensed,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,debt_uncertain,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,is_official_finance,year_uncertain
43145,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2013,China,"Export-Import Bank of China, Government Agency","China National Machinery Industry Corporation, State-owned Company",China EXIM Bank Agrees $1.67 billion Cambodia Oil Refinery,"In October 2013, Cambodia signed a $1.67 billion loan with the Export-Import Bank of China, allowing construction on Cambodia’s landmark oil refinery to break ground in December 2013. The prime minister has called for refined oil – which would hypothetically first enter the country in crude oil imports or through off-shore extraction – to be flowing by 2018. The venture is among CPC, Chinese Sinomach China Perfect Machinery Industry Corp and Sinopec. First announced in December, the $2.3 billion refinery is slated to be constructed on 80 hectares of land between the provinces of Preah Sihanouk and Kampot. After Exim Bank provides the $1.67 billion, the remaining funds will come from shareholders, according to Khieng.",Implementation,Loan (excluding debt rescheduling),Vague (Official Finance),Development,230,Energy Generation and Supply,"http://www.phnompenhpost.com/business/oil-refinery-receive-167b-loan, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=THENAT0020141027eaar0000q&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; http://www.shanghaidaily.com/Business/finance/Chinas-Exim-Bank-to-fund-US/shdaily.shtml, Media Report, including Wikileaks; http://www.phnompenhpost.com/business/ground-broken-oil-refinery, Media Report, including Wikileaks; http://www.gov.cn/ztzl/2013-01/07/content_2306500.htm, Government Source (Donor/Recipient); http://www.cambo-china.com/CHINANeswID.asp?ID=12719, Other Official Source (non-Donor, non-Recipient); http://thebricspost.com/china-to-fund-1-67bn-cambodian-oil-refinery/#.Wpj2gxMbPow, Media Report, including Wikileaks",7,"China National Machinery Industry Corporation, State-owned Company; Export-Import Bank of China, Government Agency",2,,0,1670000000,USD,0.983522687,1,1697978118,1670000000,,12/1/2013,,12/31/2018,Cambodia,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
46420,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2014,China,"Export-Import Bank of China, Government Agency",,China provides 1.1T IDR loan to Indonesia for Manado-Bitung Toll Road,"In 2014, China's Export-Import Bank agreed to a 1.1 trillion IDR loan to Indonesia for the construction of the Manado-Bitung Toll Road. In March 2015, it was reported that the toll road would be one of several projects offered to the private sector at the end of 2015.",Pipeline: Commitment,Loan (excluding debt rescheduling),ODA-like,Development,210,Transport and Storage,"http://www.thejakartapost.com/news/2015/12/07/exim-bank-disburses-first-tranches-loans.html, Media Report, including Wikileaks; https://reconnectingasia.csis.org/database/projects/manado-bitung-tollway-construction/a8cd30dc-f885-4bbf-877c-3ed716f331b7/, NGO/Civil Society/Advocacy; https://www.indonesia-investments.com/tag/item31?tag=5651, Media Report, including Wikileaks; http://indii.co.id/index.php/en/news-publication/weekly-infrastructure-news/manado-bitung-toll-road-loan-not-yet-disbursed-project-continued, Media Report, including Wikileaks",4,"Export-Import Bank of China, Government Agency",1,,0,1.1E+12,IDR,1,11865.2113,92707999.25,92707999.25,,,,,Indonesia,850,738,Indonesia,IDN,ID,360,536,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
46883,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2014,China,"Export-Import Bank of China, Government Agency",,China Provides Loan for Airport Terminal Upgrade in Samoa ,"In February 2016, phase I of Samoa's Faleolo International Airport Upgrade was completed. This project cost $31.7 million USD and was funded by a loan from the EXIM Bank of China. This project was completed In conjunction with a World Bank initiative to improve safety and security of airports' runways and taxiways. Phase two for the new arrival lounge and phase three for the public areas and businesses will begin in January 2017 and is set for completion by August/September 2017. This project was committed in 2014. ",Implementation,Loan (excluding debt rescheduling),ODA-like,Development,330,Trade and Tourism,"http://www.un.org/en/development/desa/policy/cdp/cdp_news_archive/2016-PLEN5_Monitoring%20report_25-feb-16.pdf, Other Official Source (non-Donor, non-Recipient); http://documents.worldbank.org/curated/en/769971468001477999/pdf/98912-BR-Box393185B-OUO-9-SecM2015-0246.pdf, Other Official Source (non-Donor, non-Recipient); http://www.samoagovt.ws/2016/11/faleolo-international-airport-upgrade/, Government Source (Donor/Recipient); http://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1421092.shtml, Government Source (Donor/Recipient); http://www.radionz.co.nz/international/pacific-news/319306/samoa-opens-part-of-new-faleolo-terminal, Media Report, including Wikileaks; http://www.mwti.gov.ws/downloads/SAIP_APW_IESMP_DRAFT_160122_Ver3_Pubic_Disclosure.pdf, Government Source (Donor/Recipient); https://www.adb.org/sites/default/files/project-document/214376/50210-001-rrp.pdf, Other Official Source (non-Donor, non-Recipient); http://documents.worldbank.org/curated/en/748391467992051886/text/PAD1669-PRPR-P143408-P157241-IDA-R2016-0103-1-Bopx394887B-OUO-9.txt, Other Official Source (non-Donor, non-Recipient)",8,"Export-Import Bank of China, Government Agency",1,,0,31700000,USD,1,1,31700000,31700000,,,,,Samoa,990,880,Samoa,WSM,WS,882,862,FALSE,FALSE,FALSE,FALSE,,,,,,,,TRUE,FALSE
46946,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2014,China,"Unspecified Chinese Government Institution, Government Agency",,China Grants USD 82M for NR13 Road Upgrade to Laos,"The Chinese government granted USD 82 M to Laos for the purpose of upgrading the No. 13 road between Oudomxay and Pakmong. The 82 km highway was supposed to take 36 months to complete, but China's Sunny Road & Bridge company and Third Railway Survey and Design Institute Group Corporation (TSDI) completed the project in 26 months, by the end of 2016. China’s Export-Import Bank (EximBank) issued Laos the loan three years ago for U.S. $82 million at two percent interest for 20 years to build Pakmong Road from Nambark district in the Pakmong area of Luang Prabang to Oudomsay province.",Completion,Loan (excluding debt rescheduling),ODA-like,Development,320,"Industry, Mining, Construction","https://www.adb.org/sites/default/files/publication/42581/gms-rif-pipeline-potential-projects-2013-2022-june2014.pdf, Other Official Source (non-Donor, non-Recipient); http://www.rfa.org/english/news/laos/company-cancels-bid-for-major-roadway-upgrade-project-in-laos-07082016144143.html, Media Report, including Wikileaks; http://www.rideasia.net/motorcycle-forum/threads/106-ROAD-DEVELOPMENT-AND-ROAD-CONSTRUCTION-IN-LAOS/page3, Social Media, including Unofficial Blogs; http://www.rfa.org/english/news/laos/road-04062015164424.html, Media Report, including Wikileaks; http://www.rfa.org/english/news/laos/second-loan-from-china-to-build-northern-road-06102015144106.html, Media Report, including Wikileaks; http://news.xinhuanet.com/english/2016-12/12/c_135898354.htm, Media Report, including Wikileaks",6,,0,,0,82000000,USD,1,1,82000000,82000000,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,Concessional,2,20,,44.92,Oudomxay to Pakmong,,TRUE,FALSE
46978,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2014,China,"Unspecified Chinese Government Institution, Government Agency",,China and North Korea jointly build Juan River-Wonjong Bridge Highway,"The construction of the Juan River–Wonjong Bridge Highway—which began in 2014 and was completed in October 2016, replacing atwo-lane road with a four-lane road—aims to increase traffic volumes between Hunchun and Rason.",Completion,Vague TBD,Vague (Official Finance),Development,210,Transport and Storage,"https://www.sipri.org/sites/default/files/Chinas-engagement-North-Korea.pdf, Other Academic (Working Paper, Dissertation)",1,,0,,0,,,,,,,,,,,North Korea,731,740,"Korea, Dem. Rep.",PRK,KP,408,954,FALSE,FALSE,FALSE,FALSE,,,,,,Rason,,TRUE,FALSE
46988,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2005,China,"Unspecified Chinese Government Institution, Government Agency",,China funds Taean Friendship Glass Factory in North Korea for CNY 260 million,"In 2005, construction was completed on the Chinese-funded Taean Friendship Glass factory in Pyongyang, North Korea. Construction cost CNY 260 million. ",Completion,Grant,ODA-like,Development,320,"Industry, Mining, Construction","http://kp.china-embassy.org/eng/zcgx/sbgx/t307335.htm, Government Source (Donor/Recipient); https://en.wikipedia.org/wiki/Taean_Friendship_Glass_Factory, Media Report, including Wikileaks; https://baron-reznik.squarespace.com/blog/2014/7/30/taean-friendship-glass-factory, Social Media, including Unofficial Blogs",3,,0,,0,260000000,CNY,0.509132,8.194316667,62320396.87,31729308.32,,,,,North Korea,731,740,"Korea, Dem. Rep.",PRK,KP,408,954,FALSE,FALSE,FALSE,FALSE,,,,,,Pyongyang,,TRUE,TRUE
47015,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2001,China,"Export-Import Bank of China, Government Agency",,China Exim Bank gives $30 million loan for Laos telecommunications sector,"In February 2001, Exim Bank of China contracted a government-guaranteed loan for US$30 million for investment in Laos' telecommunications sector. The loan has a grant element of 24 percent and will have a minor impact on debt sustainability.",Pipeline: Commitment,Loan (excluding debt rescheduling),ODA-like,Development,220,Communications,"https://www.imf.org/external/pubs/ft/scr/2002/cr0262.pdf, Other Official Source (non-Donor, non-Recipient); https://books.google.com/books?id=1i8LeUqviKYC&pg=PA19&lpg=PA19&dq=China+$30+million+loan+for+Laos+telecommunications+sector&source=bl&ots=MaYlHG6PNw&sig=uxKE7MYi5RDQosuUeVdRrfdG-jw&hl=en&sa=X&ved=0ahUKEwiau6ju09HUAhXFNj4KHRrbDUYQ6AEIJDAA#v=onepage&q=China%20%2430%20million%20loan%20for%20Laos%20telecommunications%20sector&f=false, Other Official Source (non-Donor, non-Recipient)",2,"Export-Import Bank of China, Government Agency",1,,0,30000000,USD,0.439852277,1,68204716.77,30000000,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,Non-Concessional,,,,,,,TRUE,FALSE
47045,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2014,China,"Export-Import Bank of China, Government Agency",,China Exim Bank Loans Mongolia $270 Million for Housing Projects,"In August 2014, Mongolia and China signed a loan agreement for the construction of a residential area in 7th Khoroolol, Sukhbaatar District, Ulaanbaatar. The agreement was signed by the State Housing Corporation of Mongolia and the Export-Import Bank of China. China will loan $270 million USD for the construction of apartments and for the financing of a mortgage program. The loan is split into a $150 million USD loan at 2% interest for 15 years and a $120 million loan for Buyant-Ukhaa II (or 4,323 apartments in Ulaanbaatar). This is part of the Mongolian government's plan to construct 1000 housing projects in every province from Dornod, Sukhbaatar, Omnogovi, Hovsgol, Gobi-Altai, Zavkhan to Ulaanbaatar.",Pipeline: Commitment,Loan (excluding debt rescheduling),ODA-like,Development,320,"Industry, Mining, Construction","https://www.bondsupermart.com/main/file-depository/download-file?paramCategory=bondDocument&paramDocumentNo=1189, Government Source (Donor/Recipient); http://mad-intelligence.com/exim-bank-of-china-finances-buyant-ukhaa-ii-in-ulaanbaatar/, Media Report, including Wikileaks",2,"Export-Import Bank of China, Government Agency",1,,0,270000000,USD,1,1,270000000,270000000,,,,,Mongolia,712,753,Mongolia,MNG,MN,496,948,FALSE,FALSE,FALSE,FALSE,Concessional,2,15,,38.5,Ulaanbaatar,,TRUE,FALSE
47076,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2016,China,"Export-Import Bank of China, Government Agency",,China Gives Mongolia Loan to Construct Khushigiin Khundi Highway,A six-lane highway connecting the New Ulaanbaater International Airport to Ulaanbaatar is financed by a soft loan from the EXIM Bank of China. Construction commenced in July 2016 and is expected to be completed in the second half of 2018. Unclear the exact loan details. ,Implementation,Loan (excluding debt rescheduling),ODA-like,Development,210,Transport and Storage,"https://www.bondsupermart.com/main/file-depository/download-file?paramCategory=bondDocument&paramDocumentNo=1189, Government Source (Donor/Recipient); http://infopub.sgx.com/FileOpen/The%20Government%20of%20Mongolia%20-%20Offering%20Memorandum%20dated%202%20March%202017.ashx?App=Prospectus&FileID=30801, Government Source (Donor/Recipient); http://www.worldhighways.com/categories/concrete-paving-compaction-testing/features/mongolias-capital-ulaanbaatar-is-redeveloping-its-airport/, Media Report, including Wikileaks; http://theubpost.mn/2016/12/13/new-ulaanbaatar-international-airport-approaches-completion-in-2017/, Media Report, including Wikileaks; http://theubpost.mn/2016/05/09/mongolias-first-highway-construction-commences/, Media Report, including Wikileaks",5,"Export-Import Bank of China, Government Agency",1,,0,,,,,,,,,,,Mongolia,712,753,Mongolia,MNG,MN,496,948,FALSE,FALSE,FALSE,FALSE,No Information,,,,,Kushigiin Khundi Highway (south of Ulaanbaatar),,TRUE,FALSE
47087,Financial,Infrastructure Investments,TRUE,TRUE,FALSE,2013,China,"Unspecified Chinese Government Institution, Government Agency",,China Funds USD 300M Portion of Ha Noi-Lang Son Expressway in Viet Nam,"In 2013, the Asian Development Bank reported that China would provide USD 300 Million towards the construction of an expressway in Viet Nam between Han Noi and Huu Nghi, in the Lang Son Province. The Asian Development Bank is cofinancing this project, contributing USD 800 Million. The ADB reported that the timeline for this project is 2016 (meaning not entirely clear).",Pipeline: Commitment,Vague TBD,Vague (Official Finance),Development,210,Transport and Storage,"https://www.adb.org/sites/default/files/publication/42581/gms-rif-pipeline-potential-projects-2013-2022-june2014.pdf, Other Official Source (non-Donor, non-Recipient); https://www.adb.org/projects/41414-013/main, Other Official Source (non-Donor, non-Recipient)",2,,0,,0,300000000,USD,0.983522687,1,305026009.2,300000000,,,,,Vietnam,816,769,Vietnam,VNM,VN,704,582,FALSE,FALSE,TRUE,FALSE,,,,,,,,TRUE,TRUE
47140,Financial,Infrastructure Investments,FALSE,TRUE,FALSE,2009,China,"Export-Import Bank of China, Government Agency","Electricite du Laos, State-owned Company; Sinohydro Corporation, State-owned Company",China Exim Bank loans $127 million for construction of Nam Khan 3 hydropower plant in Laos (linked to project #33809),"October 13, 2006, Laos and China signed the Memorandum of Understanding for the Nam Khan 2 & 3 hydropower plants. On Feb. 9, 2012 Electricite du Laos (EDL) and Sinohydro Corporation Ltd of China signed an engineering procurement and construction contract for the Nam Khan 3 hydropower project in Luang Prabang province, and a tariff MOU for the Nam Ou 2, 5 and 6 hydropower projects in Phongsaly and Luang Prabang provinces. The Nam Khan 3 dam, located in Xiengngeun district, will have an installed capacity of 60MW and will be able to generate 241 million kWH of electricity per year. The dam will take about 3.5 years to build, with developers expecting it to be fully operational in 2016. The Lao government will invest about US$127 million in the project through a low interest loan from the Exim Bank of China. On June 23, 2014, 35 percent of the Nam Khan 3 project was completed. Construction began some time in 2013 A video from March 2016 shows the Nam Khan 3 dam near Luang Prabang near completion. In 2017, the 120MW Nam Ou-2 dam and the 60MW Nam Khan-3 dam, both in LuangPrabang province, will be complete and become operational. This is linked to project #33809, the Nam Khan 2 plant. staff_note: sources on completion/commercial operation of dam could not be found",Implementation,Loan (excluding debt rescheduling),ODA-like,Development,230,Energy Generation and Supply,"https://global.factiva.com/aa/?ref=BDU0000020090814e58e0000p&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; https://www.iseas.edu.sg/images/pdf/ISEAS_Perspective_2014_31.pdf, Other Academic (Working Paper, Dissertation); http://www.unescap.org/sites/default/files/7.%20PPP%20in%20Energy%20in%20Lao%20PDR%20-%20DFDL.pdf, Other Academic (Working Paper, Dissertation); https://laospdrnews.wordpress.com/2012/02/10/hydropower-projects-to-light-up-northern-provinces/, Media Report, including Wikileaks; http://jclao.com/laos-to-produce-12500-mw-electricity-by-2020/, Media Report, including Wikileaks; http://www.laoenergy.la/pageNews.php?id_News=63, Government Source (Donor/Recipient); https://www.youtube.com/watch?v=1kJP07w6aKA, Social Media, including Unofficial Blogs; http://asian-power.com/project/in-focus/laos-have-4-hydropower-projects-in-2-northern-provinces, Media Report, including Wikileaks; https://www.odi.org/sites/odi.org.uk/files/resource-documents/10458.pdf, Other Official Source (non-Donor, non-Recipient)",9,"Sinohydro Corporation, State-owned Company; Export-Import Bank of China, Government Agency",2,"Electricite du Laos, State-owned Company",1,127000000,USD,0.736866033,1,172351546,127000000,,,,,Laos,812,745,Laos,LAO,LA,418,544,FALSE,FALSE,FALSE,FALSE,,,,,,"Luang Prabang, Xiengngeun ","Komonchanh Phet-asa, EDL representative",TRUE,FALSE
